gene,biotype
ENSG00000026751,protein_coding
ENSG00000275801,unprocessed_pseudogene
ENSG00000274562,unprocessed_pseudogene
ENSG00000122224,protein_coding
ENSG00000122223,protein_coding
ENSG00000226003,processed_pseudogene
ENSG00000179914,protein_coding
ENSG00000213080,processed_pseudogene
ENSG00000232188,lncRNA
ENSG00000198358,lncRNA
ENSG00000233691,processed_pseudogene
ENSG00000158764,protein_coding
ENSG00000158769,protein_coding
ENSG00000270149,protein_coding
ENSG00000232879,processed_pseudogene
ENSG00000215845,protein_coding
ENSG00000158773,protein_coding
ENSG00000186517,protein_coding
ENSG00000143217,protein_coding
ENSG00000228917,lncRNA
ENSG00000162755,protein_coding
ENSG00000143256,protein_coding
ENSG00000158793,protein_coding
ENSG00000158796,protein_coding
ENSG00000238934,snoRNA
ENSG00000143222,protein_coding
ENSG00000224985,lncRNA
ENSG00000143258,protein_coding
ENSG00000143224,protein_coding
ENSG00000158850,protein_coding
ENSG00000158859,protein_coding
ENSG00000158864,protein_coding
ENSG00000158869,protein_coding
ENSG00000158874,protein_coding
ENSG00000158882,protein_coding
ENSG00000284035,miRNA
ENSG00000143257,protein_coding
ENSG00000248485,protein_coding
ENSG00000158887,protein_coding
ENSG00000143252,protein_coding
ENSG00000188931,protein_coding
ENSG00000236484,processed_pseudogene
ENSG00000283696,lncRNA
ENSG00000288093,lncRNA
ENSG00000206921,snRNA
ENSG00000283360,lncRNA
ENSG00000215840,processed_pseudogene
ENSG00000277882,processed_pseudogene
ENSG00000283317,lncRNA
ENSG00000143226,protein_coding
ENSG00000273112,lncRNA
ENSG00000173110,protein_coding
ENSG00000224203,unprocessed_pseudogene
ENSG00000203747,protein_coding
ENSG00000224515,lncRNA
ENSG00000244682,polymorphic_pseudogene
ENSG00000225217,unprocessed_pseudogene
ENSG00000231586,unprocessed_pseudogene
ENSG00000162747,protein_coding
ENSG00000072694,protein_coding
ENSG00000234211,lncRNA
ENSG00000213075,transcribed_processed_pseudogene
ENSG00000199595,misc_RNA
ENSG00000132185,protein_coding
ENSG00000162746,protein_coding
ENSG00000241347,misc_RNA
ENSG00000081721,protein_coding
ENSG00000226889,lncRNA
ENSG00000118217,protein_coding
ENSG00000229808,transcribed_processed_pseudogene
ENSG00000162745,protein_coding
ENSG00000227818,lncRNA
ENSG00000198929,protein_coding
ENSG00000285636,lncRNA
ENSG00000266144,miRNA
ENSG00000227094,lncRNA
ENSG00000252262,rRNA_pseudogene
ENSG00000207729,miRNA
ENSG00000254706,protein_coding
ENSG00000171722,protein_coding
ENSG00000239887,protein_coding
ENSG00000198574,protein_coding
ENSG00000227243,unprocessed_pseudogene
ENSG00000152332,protein_coding
ENSG00000227941,processed_pseudogene
ENSG00000259788,lncRNA
ENSG00000117143,protein_coding
ENSG00000272574,lncRNA
ENSG00000162733,protein_coding
ENSG00000243173,misc_RNA
ENSG00000132196,protein_coding
ENSG00000185860,protein_coding
ENSG00000230739,unprocessed_pseudogene
ENSG00000227667,processed_pseudogene
ENSG00000117152,protein_coding
ENSG00000143248,protein_coding
ENSG00000232892,lncRNA
ENSG00000225755,processed_pseudogene
ENSG00000232995,lncRNA
ENSG00000237756,lncRNA
ENSG00000143228,protein_coding
ENSG00000225122,unprocessed_pseudogene
ENSG00000200327,rRNA_pseudogene
ENSG00000212527,rRNA_pseudogene
ENSG00000228289,processed_pseudogene
ENSG00000212538,snoRNA
ENSG00000225719,processed_pseudogene
ENSG00000199849,snRNA
ENSG00000213070,processed_pseudogene
ENSG00000185630,protein_coding
ENSG00000207082,snRNA
ENSG00000269887,lncRNA
ENSG00000276359,misc_RNA
ENSG00000233693,lncRNA
ENSG00000271917,lncRNA
ENSG00000201987,misc_RNA
ENSG00000225487,processed_pseudogene
ENSG00000201270,snRNA
ENSG00000162761,protein_coding
ENSG00000224702,lncRNA
ENSG00000238022,lncRNA
ENSG00000143171,protein_coding
ENSG00000237463,lncRNA
ENSG00000230748,processed_pseudogene
ENSG00000162763,protein_coding
ENSG00000237783,processed_pseudogene
ENSG00000236206,lncRNA
ENSG00000143198,protein_coding
ENSG00000143149,protein_coding
ENSG00000206990,misc_RNA
ENSG00000230175,processed_pseudogene
ENSG00000225272,processed_pseudogene
ENSG00000215838,transcribed_processed_pseudogene
ENSG00000273365,lncRNA
ENSG00000143183,protein_coding
ENSG00000224358,lncRNA
ENSG00000230659,processed_pseudogene
ENSG00000143179,protein_coding
ENSG00000236364,lncRNA
ENSG00000283936,miRNA
ENSG00000271527,processed_pseudogene
ENSG00000226292,processed_pseudogene
ENSG00000207341,rRNA_pseudogene
ENSG00000188859,protein_coding
ENSG00000203307,lncRNA
ENSG00000230898,lncRNA
ENSG00000215952,miRNA
ENSG00000229588,lncRNA
ENSG00000215835,processed_pseudogene
ENSG00000225325,lncRNA
ENSG00000230231,unprocessed_pseudogene
ENSG00000234142,lncRNA
ENSG00000238087,unprocessed_pseudogene
ENSG00000215834,transcribed_unprocessed_pseudogene
ENSG00000234984,unprocessed_pseudogene
ENSG00000232341,processed_pseudogene
ENSG00000232148,unprocessed_pseudogene
ENSG00000232223,processed_pseudogene
ENSG00000143157,protein_coding
ENSG00000152382,protein_coding
ENSG00000225171,processed_pseudogene
ENSG00000143195,protein_coding
ENSG00000143194,protein_coding
ENSG00000200036,rRNA_pseudogene
ENSG00000227907,lncRNA
ENSG00000143167,protein_coding
ENSG00000198842,protein_coding
ENSG00000213068,processed_pseudogene
ENSG00000231605,lncRNA
ENSG00000272205,lncRNA
ENSG00000143190,protein_coding
ENSG00000272033,lncRNA
ENSG00000198821,protein_coding
ENSG00000287218,lncRNA
ENSG00000233411,lncRNA
ENSG00000273160,lncRNA
ENSG00000227776,processed_pseudogene
ENSG00000143162,protein_coding
ENSG00000231029,processed_pseudogene
ENSG00000241666,lncRNA
ENSG00000198771,protein_coding
ENSG00000197965,protein_coding
ENSG00000143199,protein_coding
ENSG00000250762,unprocessed_pseudogene
ENSG00000232194,lncRNA
ENSG00000143158,protein_coding
ENSG00000143164,protein_coding
ENSG00000221545,miRNA
ENSG00000224837,processed_pseudogene
ENSG00000143147,protein_coding
ENSG00000143155,protein_coding
ENSG00000237049,processed_pseudogene
ENSG00000237131,processed_pseudogene
ENSG00000213064,protein_coding
ENSG00000214262,transcribed_processed_pseudogene
ENSG00000206880,snRNA
ENSG00000143178,protein_coding
ENSG00000227722,transcribed_processed_pseudogene
ENSG00000207974,miRNA
ENSG00000228697,lncRNA
ENSG00000283255,lncRNA
ENSG00000215833,processed_pseudogene
ENSG00000143185,protein_coding
ENSG00000227777,processed_pseudogene
ENSG00000143184,protein_coding
ENSG00000229757,processed_pseudogene
ENSG00000143196,protein_coding
ENSG00000285622,lncRNA
ENSG00000235736,lncRNA
ENSG00000225826,lncRNA
ENSG00000229612,processed_pseudogene
ENSG00000287831,lncRNA
ENSG00000203601,lncRNA
ENSG00000213063,processed_pseudogene
ENSG00000287282,lncRNA
ENSG00000252987,rRNA_pseudogene
ENSG00000237707,lncRNA
ENSG00000143153,protein_coding
ENSG00000143156,protein_coding
ENSG00000235575,lncRNA
ENSG00000117475,protein_coding
ENSG00000117477,protein_coding
ENSG00000117479,protein_coding
ENSG00000234604,processed_pseudogene
ENSG00000213062,lncRNA
ENSG00000198734,protein_coding
ENSG00000174175,protein_coding
ENSG00000000460,protein_coding
ENSG00000188404,protein_coding
ENSG00000007908,protein_coding
ENSG00000230704,lncRNA
ENSG00000171806,protein_coding
ENSG00000000457,protein_coding
ENSG00000239494,misc_RNA
ENSG00000288139,processed_pseudogene
ENSG00000075945,protein_coding
ENSG00000243051,misc_RNA
ENSG00000235378,processed_pseudogene
ENSG00000232959,lncRNA
ENSG00000224896,processed_pseudogene
ENSG00000203740,protein_coding
ENSG00000283340,miRNA
ENSG00000263390,miRNA
ENSG00000233985,lncRNA
ENSG00000238051,processed_pseudogene
ENSG00000224286,lncRNA
ENSG00000226967,processed_pseudogene
ENSG00000231407,lncRNA
ENSG00000120370,protein_coding
ENSG00000225545,lncRNA
ENSG00000235303,lncRNA
ENSG00000116132,protein_coding
ENSG00000271811,lncRNA
ENSG00000231424,lncRNA
ENSG00000117501,protein_coding
ENSG00000226552,processed_pseudogene
ENSG00000007933,protein_coding
ENSG00000221390,miRNA
ENSG00000283598,miRNA
ENSG00000117507,transcribed_unitary_pseudogene
ENSG00000094963,protein_coding
ENSG00000225243,lncRNA
ENSG00000010932,protein_coding
ENSG00000206692,misc_RNA
ENSG00000230547,processed_pseudogene
ENSG00000076258,protein_coding
ENSG00000285665,processed_pseudogene
ENSG00000268062,processed_pseudogene
ENSG00000239428,processed_pseudogene
ENSG00000234333,processed_pseudogene
ENSG00000117523,protein_coding
ENSG00000283683,protein_coding
ENSG00000034971,protein_coding
ENSG00000233328,processed_pseudogene
ENSG00000230364,processed_pseudogene
ENSG00000117533,protein_coding
ENSG00000232261,unprocessed_pseudogene
ENSG00000271459,processed_pseudogene
ENSG00000236741,processed_pseudogene
ENSG00000253060,scaRNA
ENSG00000010165,protein_coding
ENSG00000213060,processed_pseudogene
ENSG00000224600,processed_pseudogene
ENSG00000197959,protein_coding
ENSG00000233540,lncRNA
ENSG00000230630,lncRNA
ENSG00000283844,miRNA
ENSG00000283152,miRNA
ENSG00000208024,miRNA
ENSG00000287336,lncRNA
ENSG00000206684,snRNA
ENSG00000135845,protein_coding
ENSG00000180999,protein_coding
ENSG00000094975,protein_coding
ENSG00000251943,snRNA
ENSG00000117560,protein_coding
ENSG00000229785,processed_pseudogene
ENSG00000279061,TEC
ENSG00000224228,lncRNA
ENSG00000227177,processed_pseudogene
ENSG00000224000,lncRNA
ENSG00000120337,protein_coding
ENSG00000230849,processed_pseudogene
ENSG00000226375,lncRNA
ENSG00000117586,protein_coding
ENSG00000232751,processed_pseudogene
ENSG00000231615,processed_pseudogene
ENSG00000203739,lncRNA
ENSG00000117592,protein_coding
ENSG00000162753,protein_coding
ENSG00000238272,lncRNA
ENSG00000285777,protein_coding
ENSG00000183831,protein_coding
ENSG00000232113,protein_coding
ENSG00000076321,protein_coding
ENSG00000225591,processed_pseudogene
ENSG00000200674,misc_RNA
ENSG00000120334,protein_coding
ENSG00000252357,misc_RNA
ENSG00000117593,protein_coding
ENSG00000234741,lncRNA
ENSG00000270084,lncRNA
ENSG00000185278,protein_coding
ENSG00000117601,protein_coding
ENSG00000252231,rRNA_pseudogene
ENSG00000135870,protein_coding
ENSG00000200755,rRNA_pseudogene
ENSG00000236535,lncRNA
ENSG00000224977,lncRNA
ENSG00000225713,processed_pseudogene
ENSG00000227373,lncRNA
ENSG00000152061,protein_coding
ENSG00000237317,processed_pseudogene
ENSG00000203737,protein_coding
ENSG00000223828,processed_pseudogene
ENSG00000231378,processed_pseudogene
ENSG00000237249,processed_pseudogene
ENSG00000223525,lncRNA
ENSG00000235869,processed_pseudogene
ENSG00000229531,lncRNA
ENSG00000252552,snRNA
ENSG00000287697,lncRNA
ENSG00000116161,protein_coding
ENSG00000120333,protein_coding
ENSG00000206659,misc_RNA
ENSG00000181101,processed_pseudogene
ENSG00000120332,protein_coding
ENSG00000235750,protein_coding
ENSG00000230687,lncRNA
ENSG00000233946,processed_pseudogene
ENSG00000260990,lncRNA
ENSG00000116147,protein_coding
ENSG00000235628,lncRNA
ENSG00000224718,lncRNA
ENSG00000227740,lncRNA
ENSG00000230777,processed_pseudogene
ENSG00000143207,protein_coding
ENSG00000252906,scaRNA
ENSG00000228686,lncRNA
ENSG00000236021,lncRNA
ENSG00000273629,snRNA
ENSG00000232463,processed_pseudogene
ENSG00000253025,snRNA
ENSG00000227815,unprocessed_pseudogene
ENSG00000231020,processed_pseudogene
ENSG00000225904,processed_pseudogene
ENSG00000116183,protein_coding
ENSG00000237514,processed_pseudogene
ENSG00000286754,lncRNA
ENSG00000152092,protein_coding
ENSG00000202609,miRNA
ENSG00000198797,protein_coding
ENSG00000224968,lncRNA
ENSG00000227579,lncRNA
ENSG00000236720,lncRNA
ENSG00000120341,protein_coding
ENSG00000254154,lncRNA
ENSG00000242193,transcribed_unitary_pseudogene
ENSG00000276563,processed_pseudogene
ENSG00000224687,lncRNA
ENSG00000075391,protein_coding
ENSG00000270575,processed_pseudogene
ENSG00000213058,processed_pseudogene
ENSG00000188585,protein_coding
ENSG00000264809,misc_RNA
ENSG00000285910,lncRNA
ENSG00000240021,protein_coding
ENSG00000213057,lncRNA
ENSG00000201347,rRNA_pseudogene
ENSG00000273384,lncRNA
ENSG00000266417,miRNA
ENSG00000273062,lncRNA
ENSG00000116191,protein_coding
ENSG00000228196,processed_pseudogene
ENSG00000201791,snoRNA
ENSG00000116194,protein_coding
ENSG00000116199,protein_coding
ENSG00000232750,processed_pseudogene
ENSG00000186283,protein_coding
ENSG00000143322,protein_coding
ENSG00000234041,processed_pseudogene
ENSG00000231905,processed_pseudogene
ENSG00000212338,snoRNA
ENSG00000201619,snoRNA
ENSG00000231564,processed_pseudogene
ENSG00000225711,processed_pseudogene
ENSG00000223794,processed_pseudogene
ENSG00000228191,processed_pseudogene
ENSG00000057252,protein_coding
ENSG00000162779,protein_coding
ENSG00000224620,processed_pseudogene
ENSG00000236539,processed_pseudogene
ENSG00000261250,lncRNA
ENSG00000116218,protein_coding
ENSG00000251875,snRNA
ENSG00000227141,processed_pseudogene
ENSG00000261060,lncRNA
ENSG00000162782,protein_coding
ENSG00000243062,lncRNA
ENSG00000143340,protein_coding
ENSG00000229407,lncRNA
ENSG00000231966,lncRNA
ENSG00000169905,protein_coding
ENSG00000272906,lncRNA
ENSG00000143337,protein_coding
ENSG00000264916,misc_RNA
ENSG00000261831,lncRNA
ENSG00000260360,lncRNA
ENSG00000135837,protein_coding
ENSG00000235145,processed_pseudogene
ENSG00000223450,processed_pseudogene
ENSG00000261817,lncRNA
ENSG00000116260,protein_coding
ENSG00000121454,protein_coding
ENSG00000230124,protein_coding
ENSG00000235060,processed_pseudogene
ENSG00000265435,miRNA
ENSG00000236719,lncRNA
ENSG00000206905,misc_RNA
ENSG00000143324,protein_coding
ENSG00000283575,snRNA
ENSG00000225857,lncRNA
ENSG00000135835,protein_coding
ENSG00000243155,lncRNA
ENSG00000232586,lncRNA
ENSG00000251520,unprocessed_pseudogene
ENSG00000270711,processed_pseudogene
ENSG00000135823,protein_coding
ENSG00000153029,protein_coding
ENSG00000162783,protein_coding
ENSG00000237292,lncRNA
ENSG00000225359,lncRNA
ENSG00000179452,lncRNA
ENSG00000198216,protein_coding
ENSG00000273573,misc_RNA
ENSG00000252977,rRNA_pseudogene
ENSG00000288574,lncRNA
ENSG00000272880,lncRNA
ENSG00000222397,misc_RNA
ENSG00000287452,lncRNA
ENSG00000179930,protein_coding
ENSG00000224810,lncRNA
ENSG00000225982,lncRNA
ENSG00000228918,lncRNA
ENSG00000232309,lncRNA
ENSG00000232096,processed_pseudogene
ENSG00000206764,snRNA
ENSG00000228664,processed_pseudogene
ENSG00000231684,processed_pseudogene
ENSG00000135821,protein_coding
ENSG00000203730,protein_coding
ENSG00000203729,lncRNA
ENSG00000121446,protein_coding
ENSG00000270443,processed_pseudogene
ENSG00000233537,unitary_pseudogene
ENSG00000135828,protein_coding
ENSG00000276839,misc_RNA
ENSG00000143333,protein_coding
ENSG00000261504,lncRNA
ENSG00000135824,protein_coding
ENSG00000227181,lncRNA
ENSG00000271269,processed_pseudogene
ENSG00000135838,protein_coding
ENSG00000287808,lncRNA
ENSG00000135829,protein_coding
ENSG00000157060,protein_coding
ENSG00000224040,processed_pseudogene
ENSG00000285609,rRNA_pseudogene
ENSG00000226570,processed_pseudogene
ENSG00000176855,processed_pseudogene
ENSG00000207472,snRNA
ENSG00000135862,protein_coding
ENSG00000224468,lncRNA
ENSG00000058085,protein_coding
ENSG00000157064,protein_coding
ENSG00000287929,lncRNA
ENSG00000233562,processed_pseudogene
ENSG00000286372,lncRNA
ENSG00000232860,lncRNA
ENSG00000116698,protein_coding
ENSG00000116701,protein_coding
ENSG00000286966,lncRNA
ENSG00000162704,protein_coding
ENSG00000143344,protein_coding
ENSG00000173627,protein_coding
ENSG00000270994,processed_pseudogene
ENSG00000227554,lncRNA
ENSG00000198756,protein_coding
ENSG00000198860,protein_coding
ENSG00000286655,lncRNA
ENSG00000199840,misc_RNA
ENSG00000207080,misc_RNA
ENSG00000231791,lncRNA
ENSG00000244568,misc_RNA
ENSG00000271387,lncRNA
ENSG00000116667,protein_coding
ENSG00000230470,lncRNA
ENSG00000232036,processed_pseudogene
ENSG00000285847,lncRNA
ENSG00000286378,lncRNA
ENSG00000116406,protein_coding
ENSG00000135842,protein_coding
ENSG00000252222,snRNA
ENSG00000260976,lncRNA
ENSG00000201312,rRNA_pseudogene
ENSG00000121481,protein_coding
ENSG00000232792,processed_pseudogene
ENSG00000121486,protein_coding
ENSG00000116668,protein_coding
ENSG00000231084,processed_pseudogene
ENSG00000213051,processed_pseudogene
ENSG00000201421,misc_RNA
ENSG00000206640,misc_RNA
ENSG00000233583,processed_pseudogene
ENSG00000252612,misc_RNA
ENSG00000238061,processed_pseudogene
ENSG00000279838,TEC
ENSG00000116679,protein_coding
ENSG00000273004,lncRNA
ENSG00000261024,transcribed_processed_pseudogene
ENSG00000252407,snRNA
ENSG00000270920,processed_pseudogene
ENSG00000279401,TEC
ENSG00000228309,lncRNA
ENSG00000207108,misc_RNA
ENSG00000201596,misc_RNA
ENSG00000261729,lncRNA
ENSG00000143341,protein_coding
ENSG00000224691,lncRNA
ENSG00000288078,lncRNA
ENSG00000116690,protein_coding
ENSG00000047410,protein_coding
ENSG00000202025,snRNA
ENSG00000157181,protein_coding
ENSG00000229739,lncRNA
ENSG00000116703,protein_coding
ENSG00000273198,lncRNA
ENSG00000228238,processed_pseudogene
ENSG00000233196,processed_pseudogene
ENSG00000288562,lncRNA
ENSG00000073756,protein_coding
ENSG00000273129,lncRNA
ENSG00000116711,protein_coding
ENSG00000230426,lncRNA
ENSG00000271558,processed_pseudogene
ENSG00000225462,processed_pseudogene
ENSG00000274702,processed_pseudogene
ENSG00000236401,unprocessed_pseudogene
ENSG00000223847,processed_pseudogene
ENSG00000285894,lncRNA
ENSG00000150732,processed_pseudogene
ENSG00000222240,misc_RNA
ENSG00000261182,lncRNA
ENSG00000224278,processed_pseudogene
ENSG00000225006,lncRNA
ENSG00000235083,processed_pseudogene
ENSG00000231022,processed_pseudogene
ENSG00000237283,lncRNA
ENSG00000238054,lncRNA
ENSG00000226486,lncRNA
ENSG00000271036,processed_pseudogene
ENSG00000226196,processed_pseudogene
ENSG00000252553,rRNA_pseudogene
ENSG00000232212,lncRNA
ENSG00000238270,lncRNA
